Event,AvgScore,MinScore,MaxScore,AvgDelta,MinDelta,MaxDelta,LPS,LNS
9765,10.8829787234043,-641,404,6.91397849462366,-356,351,0.787234042553192,0.212765957446809
9766,-191.625,-3976,114,38.621359223301,-379,3231,0.105769230769231,0.423076923076923
9767,247.435643564356,21,1819,-17.95,-1373,267,1,0
9768,106.455696202532,-90,849,-5.08974358974359,-622,612,0.139240506329114,0.253164556962025
9769,179.802469135802,-18,770,-8.7875,-278,63,0.37037037037037,0.0493827160493827
9770,146.268656716418,0,957,-13.8030303030303,-363,82,0.417910447761194,0
9771,6.10204081632653,-94,45,2.41666666666667,-28,38,0.142857142857143,0.102040816326531
9772,98.1941747572816,-20,729,-6.96078431372549,-558,79,0.747572815533981,0.00970873786407767
9773,2.29245283018868,-568,159,5.53333333333333,-70,222,0.00943396226415094,0.19811320754717
9774,-53.9473684210526,-495,118,6.94666666666667,-180,195,0.368421052631579,0.263157894736842
9775,-262.878048780488,-2725,139,33.962962962963,-498,785,0.451219512195122,0.414634146341463
9776,184.823529411765,-12,506,-7.05970149253731,-149,59,0.617647058823529,0.0441176470588235
9777,31.1379310344828,8,75,-0.785714285714286,-37,21,1,0
9778,212.202247191011,-31,1691,-18.2613636363636,-1150,1144,0.112359550561798,0.0561797752808989
9779,108.873417721519,10,481,-5.75641025641026,-162,42,1,0
9780,139.272727272727,-32,594,-10.5185185185185,-257,55,0.363636363636364,0.0545454545454545
9781,22.6857142857143,-6,61,0.558823529411765,-34,38,0.742857142857143,0.0571428571428571
9782,-60.2,-1048,293,18.2033898305085,-297,525,0.05,0.266666666666667
9783,147.275362318841,-6,989,-14.5147058823529,-462,328,0.695652173913043,0.0434782608695652
9784,157.020408163265,10,797,-16.1458333333333,-355,29,1,0
9785,1.04347826086957,-51,50,3.13636363636364,-33,45,0.304347826086957,0.391304347826087
9786,-9.60294117647059,-66,42,0.0447761194029851,-59,64,0.117647058823529,0.0294117647058824
9787,-121.646341463415,-1922,121,10.283950617284,-442,1271,0.0487804878048781,0.463414634146341
9788,-267.4375,-1031,64,16.7777777777778,-258,394,0.1875,0.75
9789,116.357894736842,-106,505,-5.04255319148936,-217,186,0.378947368421053,0.0421052631578947
9790,815.798657718121,-115,11675,-33.7567567567568,-6070,5363,0.76510067114094,0.00671140939597315
9791,-38.1728395061728,-410,63,0.175,-255,346,0.135802469135802,0.382716049382716
9792,-190.638888888889,-5442,64,50.7102803738318,-145,5031,0.203703703703704,0.731481481481482
9793,38.575,-6,120,0.358974358974359,-45,104,0.7,0.025
9794,133.408602150538,0,1186,-12.6086956521739,-549,126,0.172043010752688,0
9795,38.8777777777778,-13,112,0.292134831460674,-57,52,0.188888888888889,0.0333333333333333
9796,1.59440559440559,-66,69,0.0915492957746479,-72,51,0.0909090909090909,0.013986013986014
9797,193.742857142857,26,637,-17.7941176470588,-436,400,1,0
9798,89.6551724137931,-107,587,-6.6046511627907,-296,236,0.459770114942529,0.149425287356322
9799,18.5970149253731,-27,77,-0.818181818181818,-48,61,0.26865671641791,0.0298507462686567
9800,305.609195402299,-9,11708,-135.837209302326,-5705,222,0.620689655172414,0.0114942528735632
9801,-176.305084745763,-841,76,-0.188034188034188,-651,373,0.389830508474576,0.483050847457627
9802,-150.086206896552,-941,27,16.8421052631579,-59,314,0.0689655172413793,0.551724137931034
9803,57.9761904761905,-1,137,-1.02439024390244,-81,138,0.476190476190476,0.0238095238095238
9804,-11.8571428571429,-168,82,1.17105263157895,-87,79,0.207792207792208,0.350649350649351
9805,-136.204545454545,-619,75,7.41379310344828,-169,268,0.272727272727273,0.295454545454545
9806,8.84,-54,65,0.222222222222222,-35,46,0,0
9807,-71.7934782608696,-282,52,3.30769230769231,-38,98,0.217391304347826,0.630434782608696
9808,-149.103773584906,-986,27,9.57142857142857,-322,517,0.0566037735849057,0.207547169811321
9809,-117.606060606061,-972,43,0.26530612244898,-617,365,0.121212121212121,0
9810,-4.63265306122449,-129,69,0.237113402061856,-58,48,0.428571428571429,0.0102040816326531
9811,-44.2875816993464,-381,121,0.131578947368421,-241,385,0.274509803921569,0.0457516339869281
9812,105.796610169492,-20,435,-7.37931034482759,-175,48,0.76271186440678,0.11864406779661
9813,0.15,-464,94,1.33333333333333,-451,368,0.45,0.225
9814,783.111111111111,-38,2017,-27.4230769230769,-1294,1162,0.666666666666667,0.037037037037037
9815,18.2631578947368,-162,232,-2.30851063829787,-176,162,0.157894736842105,0.0315789473684211
9816,-64.3333333333333,-584,354,4.65648854961832,-194,267,0.136363636363636,0.106060606060606
9817,122.625,-2,648,0.366197183098592,-259,529,0.277777777777778,0.0138888888888889
9818,259,12,623,-12.8913043478261,-264,83,1,0
9819,-389.438356164384,-1379,141,14.2083333333333,-523,662,0.136986301369863,0.534246575342466
9820,19.7,-5,48,0,-37,42,0.35,0.05
9821,62.2237762237762,-23,217,0.133802816901408,-183,142,0.0559440559440559,0.00699300699300699
9822,192.830985915493,-3,728,0.271428571428571,-429,418,0.309859154929577,0.0140845070422535
9823,-5.75581395348837,-81,36,0.258823529411765,-68,57,0.174418604651163,0.0581395348837209
9824,24.9916666666667,-50,103,0,-61,66,0.00833333333333333,0.0416666666666667
9825,-61.4423076923077,-217,38,3.13725490196078,-88,75,0.307692307692308,0.653846153846154
9826,-17.1282051282051,-165,45,2.65789473684211,-165,165,0.153846153846154,0.128205128205128
9827,-241.571428571429,-1172,41,21.5272727272727,-251,472,0.464285714285714,0.535714285714286
9828,8.04166666666667,-41,43,0.680851063829787,-38,35,0.416666666666667,0.270833333333333
9829,71.1186440677966,-16,636,-10.5172413793103,-343,44,0.254237288135593,0.0169491525423729
9830,-107.970588235294,-467,64,7.35820895522388,-117,234,0.0882352941176471,0.882352941176471
9831,233.623376623377,-139,5399,-65.3815789473684,-4053,404,0.181818181818182,0.272727272727273
9832,194.087719298246,26,820,-14.1785714285714,-452,122,1,0
9833,60.2,-35,294,-1.41752577319588,-85,58,0.256410256410256,0.0307692307692308
9834,318.352941176471,-46,10485,-8.48809523809524,-9685,9770,0.4,0.0117647058823529
9835,29.7368421052632,-21,78,0.464285714285714,-60,60,0.245614035087719,0.087719298245614
9836,33.65,-28,106,-0.363636363636364,-87,100,0.16,0.07
9837,141.52380952381,0,1436,-21.3548387096774,-1344,112,0.0793650793650794,0
9838,-37.9206349206349,-199,293,1.51612903225806,-323,478,0.19047619047619,0.301587301587302
9839,6.45454545454545,-27,45,0.59375,-27,20,0,0
9840,33.3157894736842,4,115,-5.33333333333333,-81,17,1,0
9841,55.9506172839506,-785,140,-0.4,-835,836,0.728395061728395,0.0123456790123457
9842,1106.03703703704,-201,11317,-43.7462686567164,-5449,5452,0.481481481481481,0.0296296296296296
9843,-19.3823529411765,-715,100,5.25925925925926,-84,574,0.220588235294118,0.0588235294117647
9844,158.394366197183,-3,1713,-19.3285714285714,-926,257,0.647887323943662,0.0140845070422535
9845,35.225,-20,164,0.0253164556962025,-57,164,0.0875,0.0375
9846,211.348314606742,1,987,-11,-320,344,1,0
9847,-2.52777777777778,-336,43,9.54285714285714,-23,329,0.611111111111111,0.111111111111111
9848,6.14285714285714,-59,82,0.152542372881356,-64,80,0.0756302521008403,0.126050420168067
9849,230.672727272727,-14,1724,-7.75925925925926,-902,1048,0.654545454545455,0.0181818181818182
9850,327.204819277108,2,1214,-14.2560975609756,-402,155,1,0
9851,-77.5,-285,82,4.22388059701493,-72,110,0.220588235294118,0.558823529411765
9852,147.268292682927,-34,1055,-26,-457,23,0.292682926829268,0.024390243902439
9853,-93.475,-745,75,6.42857142857143,-190,687,0.15,0.0833333333333333
9854,109.114285714286,-25,400,-11,-174,56,0.628571428571429,0.0285714285714286
9855,-188.83606557377,-1093,86,9.14049586776859,-203,271,0.19672131147541,0.442622950819672
9856,-37,-601,75,5.04761904761905,-89,503,0.0566037735849057,0.339622641509434
9857,-72.75,-797,75,4.81981981981982,-264,294,0.223214285714286,0.160714285714286
9858,100.327272727273,-20,682,-11.4259259259259,-243,70,0.618181818181818,0.0909090909090909
9859,56.5223880597015,-12,238,-3.31818181818182,-102,78,0.238805970149254,0.0447761194029851
9860,130.932773109244,0,578,-4.67796610169492,-246,185,0.453781512605042,0
9861,16.7560975609756,-27,41,0.05,-41,41,0.0487804878048781,0.121951219512195
9862,69.5394736842105,-40,182,-1.72,-81,91,0.618421052631579,0.0921052631578947
9863,61.7238095238095,-11,479,0.25,-256,268,0.295238095238095,0.0476190476190476
9864,-138.84328358209,-798,61,5.76691729323308,-180,276,0.0522388059701493,0.298507462686567
9865,57.4038461538462,0,149,0.431372549019608,-55,90,0,0
9866,159.441860465116,-27,1496,-35,-762,47,0.511627906976744,0.0232558139534884
9867,47.6170212765957,-76,811,-2.34782608695652,-761,398,0.51063829787234,0.319148936170213
9868,-55.75,-856,105,11.6533333333333,-39,333,0.644736842105263,0.236842105263158
9869,59.2857142857143,0,159,-0.985507246376812,-94,115,0.0142857142857143,0
9870,68.1276595744681,3,523,-3.30434782608696,-495,415,1,0
9871,-114.203703703704,-845,25,15.7924528301887,-61,493,0.0185185185185185,0.851851851851852
9872,53.528,-220,834,0.153225806451613,-628,834,0.144,0.216
9873,9.76086956521739,-47,43,0.0444444444444444,-47,57,0.347826086956522,0
9874,-53.4677419354839,-2049,310,33.5081967213115,-545,970,0,0.129032258064516
9875,100.641975308642,1,425,-3.9625,-150,86,1,0
9876,218.914285714286,9,2374,-22.6153846153846,-1830,119,1,0
9877,-147.410714285714,-519,194,7.58181818181818,-444,588,0.0714285714285714,0.214285714285714
9878,-134.25,-1278,64,18.1408450704225,-62,544,0.0694444444444444,0.444444444444444
9879,-142.796296296296,-1851,87,9.73831775700935,-462,822,0.324074074074074,0.5
9880,59.75,3,280,-8.19354838709677,-128,41,1,0
9881,187.428571428571,-34,1839,-20.2333333333333,-1168,262,0.626373626373626,0.010989010989011
9882,-4.32323232323232,-103,62,0.26530612244898,-53,85,0.101010101010101,0.272727272727273
9883,75.0769230769231,0,206,-0.203125,-70,58,0.769230769230769,0
9884,29.4918032786885,-40,83,0.516666666666667,-44,70,0.819672131147541,0.180327868852459
9885,-145.28125,-1239,105,20.0793650793651,-119,692,0.46875,0.53125
9886,-14.0632911392405,-65,37,0.166666666666667,-34,50,0.0759493670886076,0.0379746835443038
9887,87.0666666666667,-11,678,-8.31818181818182,-298,286,0.511111111111111,0.0444444444444444
9888,559.301587301587,5,1533,-24.3064516129032,-358,100,1,0
9889,-169.586666666667,-418,52,5.05405405405405,-158,110,0.226666666666667,0.706666666666667
9890,14.0277777777778,-652,131,3.80373831775701,-267,652,0.157407407407407,0.0277777777777778
9891,121.648648648649,-45,873,-23.5277777777778,-686,586,0.459459459459459,0.027027027027027
9892,15.6767676767677,-22,68,0.183673469387755,-37,50,0.262626262626263,0.0101010101010101
9893,121.02752293578,-29,462,0.0185185185185185,-267,193,0.018348623853211,0.00917431192660551
9894,-615.614864864865,-10489,59,71.530612244898,-3694,5371,0,0.216216216216216
9895,259.744525547445,0,5484,-36.5073529411765,-3941,497,0.0291970802919708,0
9896,1.51744186046512,-242,1265,1.45029239766082,-1439,1421,0.0523255813953488,0.0581395348837209
9897,517.210526315789,0,11848,-5.37234042553191,-11058,5258,0.463157894736842,0
9898,40.8524590163934,-2,479,0.433333333333333,-479,479,0.508196721311475,0.0163934426229508
9899,32.8222222222222,-5,79,0.0681818181818182,-46,38,0.533333333333333,0.0222222222222222
9900,22.954128440367,-178,196,-0.351851851851852,-101,128,0.055045871559633,0.00917431192660551
9901,124.369863013699,-23,829,-11.1527777777778,-291,57,0.465753424657534,0.0684931506849315
9902,-46.6176470588235,-374,39,5.86567164179105,-39,118,0.161764705882353,0.176470588235294
9903,-115.265957446809,-329,64,3.81720430107527,-45,90,0.170212765957447,0.553191489361702
9904,-436.683333333333,-5888,51,42.3025210084034,-5570,5463,0.25,0.433333333333333
9905,-91.8098591549296,-219,65,0.184397163120567,-135,225,0.112676056338028,0.232394366197183
9906,-91.2535211267606,-453,30,6.78571428571429,-160,207,0.154929577464789,0.0985915492957746
9907,70.3046357615894,-13,496,-3.20666666666667,-158,45,0.225165562913907,0.033112582781457
9908,-37.4166666666667,-119,54,0.218487394957983,-66,86,0.141666666666667,0.0583333333333333
9909,22.2380952380952,-10,67,0.306451612903226,-55,55,0.412698412698413,0.0317460317460317
9910,161.159090909091,-58,2821,-32.2183908045977,-1051,115,0.170454545454545,0.181818181818182
9911,302.246913580247,-59,1144,-12.7375,-330,281,0.617283950617284,0.135802469135802
9912,157.313725490196,16,948,-18.58,-467,48,1,0
9913,-172.591666666667,-1105,20,9.30252100840336,-221,523,0.075,0.75
9914,58.5344827586207,18,316,-5.08771929824561,-180,61,1,0
9915,359.257731958763,-29,2566,-12,-1732,1472,0.845360824742268,0.0515463917525773
9916,130.079207920792,-10,1096,-0.97,-445,838,0.376237623762376,0.0198019801980198
9917,-5.29032258064516,-68,119,0.211382113821138,-77,104,0.137096774193548,0.0161290322580645
9918,-98.7058823529412,-696,68,10.3731343283582,-68,513,0,0.176470588235294
9919,192.197183098592,1,719,-9.98571428571429,-284,266,1,0
9920,-113.94,-517,44,11.0816326530612,-88,182,0.14,0.48
9921,636.278350515464,-401,11732,-19.0208333333333,-10538,10218,0.515463917525773,0.0309278350515464
9922,-134.616279069767,-360,55,3.67058823529412,-155,148,0.116279069767442,0.418604651162791
9923,166.242105263158,-17,1691,-11.7765957446809,-1302,782,0.252631578947368,0.0315789473684211
9924,175.156626506024,-47,460,-4.64634146341463,-141,127,0.590361445783133,0
9925,-391.830769230769,-10389,53,80.7131782945736,-4565,9816,0.161538461538462,0.169230769230769
9926,92.2307692307692,-23,214,-1.53448275862069,-94,60,0.623931623931624,0.0256410256410256
9927,-25.9315068493151,-2569,68,35.7083333333333,-95,2404,0.150684931506849,0.10958904109589
9928,-8.32673267326733,-495,431,-3.94,-349,356,0.128712871287129,0.326732673267327
9929,-22.7941176470588,-384,72,5.94029850746269,-89,282,0.0735294117647059,0.5
9930,158.316455696203,26,371,-4.42307692307692,-156,90,1,0
9931,-10.5058823529412,-91,83,0.30952380952381,-107,70,0.0823529411764706,0.105882352941176
9932,44.0540540540541,-34,206,0.246575342465753,-136,108,0.621621621621622,0.0675675675675676
9933,58.6633663366337,-62,648,0.39,-543,643,0.237623762376238,0.108910891089109
9934,225.421686746988,-65,1841,-22.2317073170732,-694,191,0.216867469879518,0.0602409638554217
9935,-10.6818181818182,-141,53,-0.215384615384615,-97,64,0.242424242424242,0.136363636363636
9936,117.688524590164,-170,1969,2.86666666666667,-965,1330,0.245901639344262,0.0491803278688525
9937,277.698795180723,2,627,-7.6219512195122,-172,127,1,0
9938,152.910569105691,-20,2050,0.172131147540984,-1648,995,0.032520325203252,0.024390243902439
9939,-728.266129032258,-11739,70,83.8943089430894,-5363,9557,0.129032258064516,0.0967741935483871
9940,136.420168067227,-125,741,-4.17796610169492,-357,496,0.201680672268908,0.260504201680672
9941,156.830985915493,-56,873,-11,-442,172,0.47887323943662,0.0422535211267606
9942,-0.485294117647059,-82,116,0.0298507462686567,-105,106,0.294117647058824,0.205882352941176
9943,5.34285714285714,-27,32,1.35294117647059,-27,44,0.0571428571428571,0.114285714285714
9944,-5.6875,-53,48,0.468085106382979,-51,33,0.208333333333333,0.104166666666667
9945,-129.853658536585,-1667,85,20.9012345679012,-89,711,0.182926829268293,0.414634146341463
9946,-154.858490566038,-1082,46,10.4857142857143,-50,181,0.113207547169811,0.830188679245283
9947,104.769230769231,-11,698,-16.1315789473684,-629,86,0.666666666666667,0.0256410256410256
9948,-274.723684210526,-646,94,8.72,-262,308,0.197368421052632,0.802631578947368
9949,-62.9573170731707,-380,81,2.33742331288344,-102,160,0.207317073170732,0.25
9950,86.4579439252337,-31,232,-0.990566037735849,-105,128,0.635514018691589,0.0186915887850467
9951,-1.04672897196262,-162,90,0.179245283018868,-126,145,0.168224299065421,0.102803738317757
9952,-1.54285714285714,-47,61,2,-40,47,0.285714285714286,0.342857142857143
9953,99.016393442623,-88,365,-4.18333333333333,-138,94,0.262295081967213,0.0327868852459016
9954,145.542253521127,-61,4895,0.184397163120567,-3803,4660,0.0633802816901408,0.00704225352112676
9955,-16.5413533834586,-170,200,0.143939393939394,-203,221,0.112781954887218,0.18796992481203
9956,-224.622807017544,-11323,57,100.371681415929,-101,5504,0.12280701754386,0.315789473684211
9957,363.536082474227,-114,5519,-50.4583333333333,-3635,649,0.443298969072165,0.0103092783505155
9958,-129.477777777778,-5011,436,-4.60674157303371,-4639,3996,0.0555555555555556,0.166666666666667
9959,-115.392156862745,-751,64,7.6039603960396,-89,290,0.0392156862745098,0.676470588235294
9960,-159.036585365854,-1276,44,9.93827160493827,-885,1006,0.0853658536585366,0.414634146341463
9961,-249.192660550459,-3976,44,0.242990654205607,-3728,3162,0.055045871559633,0.073394495412844
9962,108.60824742268,1,265,-1.94791666666667,-123,53,1,0
9963,90.5785714285714,-66,414,0.280575539568345,-198,207,0,0.0857142857142857
9964,31.3863636363636,-135,136,0.148571428571429,-139,187,0.0511363636363636,0.119318181818182
9965,-110.666666666667,-677,79,4.67368421052632,-347,425,0.1875,0.333333333333333
9966,24.5,-5,44,-0.482758620689655,-32,34,0.2,0.0333333333333333
9967,11.2702702702703,-15,32,-0.25,-21,30,0.27027027027027,0.0540540540540541
9968,177.865168539326,-32,1222,-13.6363636363636,-668,425,0.426966292134831,0.280898876404494
9969,132.477611940299,0,646,-6.98484848484848,-193,166,0.925373134328358,0
9970,62,-499,302,6.48148148148148,-87,438,0.902439024390244,0.0975609756097561
9971,96.1538461538462,0,252,0.211111111111111,-75,245,0,0
9972,78.7070707070707,-156,534,-5.18367346938776,-263,122,0.383838383838384,0.494949494949495
9973,-315.11320754717,-10830,68,103.390476190476,-762,8320,0.0754716981132075,0.69811320754717
9974,-58.1296296296296,-404,44,7.15094339622642,-72,168,0.185185185185185,0.518518518518518
9975,-756.328125,-5246,64,41.4566929133858,-535,2673,0.046875,0.53125
9976,98,1,432,-6.66129032258065,-118,41,1,0
9977,27.1597633136095,-254,150,0.0119047619047619,-205,161,0.0118343195266272,0.0118343195266272
9978,333.928571428571,-6,5018,-39.936,-4276,258,0.452380952380952,0.00793650793650794
